model_code,sku,productidweb,category_code,brand_id,brand,Kiểu dáng,Công nghệ làm lạnh,Sản xuất tại,Thời gian ra mắt,Chất liệu khay ngăn lạnh,Dung tích tổng,Dung tích ngăn đá,Dung tích ngăn lạnh,Điện năng tiêu thụ,Chất liệu thân vỏ,Số người sử dụng,Dung tích sử dụng,Công nghệ tiết kiệm điện,Công nghệ bảo quản thực phẩm,Tiện ích,Chất liệu động cơ,Dung tích ngăn chuyển đổi,Số cửa,Cao,Ngang,Sâu,Khối lượng máy,Lấy nước ngoài,Chế độ tự động,giá gốc,giá khuyến mãi,khuyến mãi quà
181227,3051097000190,142295,38,313,Hitachi,Multi Door,,Thái Lan,2017,Kính chịu lực,Hãng không công bố,160 lít,427 lít,57618,Mặt gương mờ,Trên 5 người,587 lít,,Ngăn rau quả thông minh Aero-care,"Mặt gương sang trọng, dễ vệ sinh",,Đang cập nhật,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
181226,1801122013000,113573,38,313,Hitachi,Ngăn đá trên,,Thái Lan,2014,Kính chịu lực,Hãng không công bố,101 lít,264 lít,54009,Mặt gương mờ,3 - 4 người,365 lít,,,"Mặt gương sang trọng, dễ vệ sinh",Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
181225,3051097000273,137391,38,315,Electrolux,Tủ lớn - Side by Side,Làm lạnh 360 độ,Trung Quốc,2017,Kính chịu lực,636 lít,217 lít,369 lít,54237,Mặt gương mờ,Trên 5 người,586 lít,Inverter,Ngăn rau Market Fresh giữ rau củ tươi ngon như mới mua,"Mặt gương sang trọng, dễ vệ sinh",Đang cập nhật,Không có,1 cánh,180,92,70,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
181225,3051097000274,137392,38,315,Electrolux,Tủ lớn - Side by Side,,Trung Quốc,2017,Kính chịu lực,541 lít,176 lít,316 lít,54685,Kim loại phủ sơn tĩnh điện,4 - 5 người,492 lít,,Ngăn rau Market Fresh giữ rau củ tươi ngon như mới mua,Chuông báo khi quên đóng cửa | Bảng điều khiển bên ngoài | Làm đá nhanh,,Đang cập nhật,2 cánh,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
181224,3051097000196,114396,38,187,Aqua,Ngăn đá trên,,Việt Nam,2017,Kính chịu lực,373 lít,91 lít,253 lít,57618,Mặt gương mờ,3 - 4 người,344 lít,,Ngăn rau củ cung cấp Vitamin Pro5+,"Mặt gương sang trọng, dễ vệ sinh",Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
181223,3051097000331,148626,38,187,Aqua,Ngăn đá trên,Làm lạnh đa chiều,Việt Nam,2017,Kính chịu lực,345 lít,91 lít,227 lít,54006,Mặt gương mờ,3 - 4 người,318 lít,Chế độ kỳ nghỉ tiết kiệm điện | Inverter,Ngăn rau củ giữ ẩm 2 chế độ Moist Fresh Box | Ngăn lạnh đa chức năng AQUA Triple Fresh,,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,Không có,2 cánh,166,60,67,64,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
181223,3051097000324,145975,38,187,Aqua,Ngăn đá trên,Làm lạnh đa chiều,Việt Nam,2017,Kính chịu lực,373 lít,91 lít,253 lít,148178,Mặt gương mờ,3 - 4 người,344 lít,Chế độ kỳ nghỉ tiết kiệm điện | Inverter,Ngăn rau củ giữ ẩm 2 chế độ Moist Fresh Box | Ngăn lạnh đa chức năng AQUA Triple Fresh,,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,Không có,2 cánh,176,60,68,63,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
181222,1801211437500,73563,38,11,Toshiba,Ngăn đá trên,,Thái Lan,2015,Kính chịu lực,Hãng không công bố,101 lít,258 lít,54202,Mặt gương mờ,3 - 4 người,359 lít,,Ngăn làm lạnh kép Dual Cooling Zone,"Mặt gương sang trọng, dễ vệ sinh",,,2 cánh,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
181222,1801211437700,73566,38,11,Toshiba,Ngăn đá trên,,Thái Lan,2015,Kính chịu lực,Hãng không công bố,101 lít,308 lít,54004,Mặt gương mờ,4 - 5 người,409 lít,,Ngăn làm lạnh kép Dual Cooling Zone,"Mặt gương sang trọng, dễ vệ sinh",,,2 cánh,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
181220,1801211438700,73550,38,12,Sharp,Ngăn đá trên,,Thái Lan,2015,Kính chịu lực,271 lít,60 lít,193 lít,54123,Kim loại phủ sơn tĩnh điện,2 - 3 người,253 lít,,Ngăn giữ tươi linh hoạt,Làm đá nhanh,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
189404,1801211438100,73491,38,12,Sharp,Ngăn đá trên,,Thái Lan,2015,Kính chịu lực,241 lít,60 lít,164 lít,54023,Kim loại phủ sơn tĩnh điện,2 - 3 người,224 lít,,Ngăn giữ tươi linh hoạt,Không có,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
189404,1801211438600,73549,38,12,Sharp,Ngăn đá trên,,Thái Lan,2015,Kính chịu lực,241 lít,60 lít,164 lít,54023,Kim loại phủ sơn tĩnh điện,2 - 3 người,224 lít,,Ngăn giữ tươi linh hoạt,Không có,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
189403,1801211435200,73419,38,7,Panasonic,Tủ lớn - Side by Side,,Thái Lan,2015,Kính chịu lực,491 lít,99 lít,353 lít,54116,Mặt gương mờ,4 - 5 người,452 lít,,Tăng cường Vitamin Safe | Ngăn lạnh Chilled Case ướp lạnh thực phẩm,"Mặt gương sang trọng, dễ vệ sinh",Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
189403,3051097000017,83231,38,7,Panasonic,Tủ lớn - Side by Side,,Thái Lan,2016,Kính chịu lực,491 lít,99 lít,353 lít,54116,Mặt gương mờ,4 - 5 người,452 lít,,Tăng cường Vitamin Safe | Ngăn lạnh Chilled Case ướp lạnh thực phẩm,"Mặt gương sang trọng, dễ vệ sinh",Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
189499,1801211422100,71933,38,342,Mitsubishi Electric,Ngăn đá trên,,Thái Lan,2014,Kính chịu lực,Hãng không công bố,150 lít,310 lít,54021,Kim loại phủ sơn tĩnh điện,4 - 5 người,460 lít,,,Chuông báo khi quên đóng cửa,,,,,,,,Không,Không,,,
189499,1801211422200,71934,38,342,Mitsubishi Electric,Ngăn đá trên,,Thái Lan,2014,Kính chịu lực,Hãng không công bố,150 lít,360 lít,54070,Kim loại phủ sơn tĩnh điện,4 - 5 người,510 lít,,,Chuông báo khi quên đóng cửa,,,,,,,,Không,Không,,,
189402,1801122015600,70539,38,187,Aqua,Mini,Không,Việt Nam,2014,Nhựa,Hãng không công bố,Hãng không công bố,90 lít,54025,Kim loại phủ sơn tĩnh điện,1 - 2 người,90 lít,Không có,Không,Không có,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,Không có,Đang cập nhật,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
189402,1801211417600,70539,38,187,Aqua,Mini,Không,Việt Nam,2014,Nhựa,Hãng không công bố,Hãng không công bố,90 lít,54025,Kim loại phủ sơn tĩnh điện,1 - 2 người,90 lít,Không có,Không,Không có,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,Không có,Đang cập nhật,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
189402,1801211418800,70539,38,187,Aqua,Mini,Không,Việt Nam,2014,Nhựa,Hãng không công bố,Hãng không công bố,90 lít,54025,Kim loại phủ sơn tĩnh điện,1 - 2 người,90 lít,Không có,Không,Không có,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,Không có,Đang cập nhật,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
189401,1801012205600,69292,38,7,Panasonic,Ngăn đá trên,,Việt Nam,2014,Kính chịu lực,Hãng không công bố,53 lít,114 lít,54030,Kim loại phủ sơn tĩnh điện,2 - 3 người,167 lít,,Ngăn rau quả giữ ẩm,Không có,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
189401,1801012205700,69293,38,7,Panasonic,Ngăn đá trên,,Việt Nam,2014,Kính chịu lực,Hãng không công bố,53 lít,114 lít,54030,Kim loại phủ sơn tĩnh điện,2 - 3 người,167 lít,,Ngăn rau quả giữ ẩm,Không có,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
